First name Last name	Last name of the artist 	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Ernest JUNCKER 	JUNCKER 	Ernest	M		 Chalet Friedeik, Davos,-Dorf (Suisse).	 Chalet Friedeik, Davos,-Dorf (Suisse).	Switzerland	 	Davos	46.809055555556,9.8398333333333	46.809055555556	9.8398333333333	 	 Chalet Friedeik				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	316	Au Bord du Lac.	Ch.	Ch.	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ernest JUNCKER 	JUNCKER 	Ernest	M		 Chalet Friedeik, Davos,-Dorf (Suisse).	 Chalet Friedeik, Davos,-Dorf (Suisse).	Switzerland	 	Davos	46.809055555556,9.8398333333333	46.809055555556	9.8398333333333	 	 Chalet Friedeik				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	317	Contente.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Richard KEENE 	KEENE 	Richard	M		 Iron Gate, Derby (Angleterre).	 Iron Gate, Derby (Angleterre).	England	 	Derby	52.916666666667,-1.4666666666667	52.916666666667	-1.4666666666667	 	 Iron Gate				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	318	Un Vallon en Derbyshire.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Richard KEENE 	KEENE 	Richard	M		 Iron Gate, Derby (Angleterre).	 Iron Gate, Derby (Angleterre).	England	 	Derby	52.916666666667,-1.4666666666667	52.916666666667	-1.4666666666667	 	 Iron Gate				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	319	Dovedale.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Richard KEENE 	KEENE 	Richard	M		 Iron Gate, Derby (Angleterre).	 Iron Gate, Derby (Angleterre).	England	 	Derby	52.916666666667,-1.4666666666667	52.916666666667	-1.4666666666667	 	 Iron Gate				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	320	Bords de la Lathkil.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
J.-F. KETELAAR 	KETELAAR 	J.-F.			 Arnhem (Hollande).	 Arnhem (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	321	Automne en Hollande.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
J.-F. KETELAAR 	KETELAAR 	J.-F.			 Arnhem (Hollande).	 Arnhem (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	322	Bords du ruisseau.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
KNIGHT BRUCE	KNIGHT BRUCE				 Camera Club, 28, Charing Cross Road, Londres.	 Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	323	Portrait d’Audrey.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Heinrich KUHN 	KUHN 	Heinrich	M	Camera Club de Vienne	 C. C. V. 6, Zalkstrasse, Innsbruck, Tyrol.	6, Zalkstrasse, Innsbruck, Tyrol.	Austria	 	Innsbruck	47.268333333333,11.393333333333	47.268333333333	11.393333333333	6	 Zalkstrasse				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	324	Crépuscule.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Heinrich KUHN 	KUHN 	Heinrich	M	Camera Club de Vienne	 C. C. V. 6, Zalkstrasse, Innsbruck, Tyrol.	6, Zalkstrasse, Innsbruck, Tyrol.	Austria	 	Innsbruck	47.268333333333,11.393333333333	47.268333333333	11.393333333333	6	 Zalkstrasse				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	325	Tête d'étude.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Marie KUNDT 	KUNDT 	Madame Marie	F		 Genthinerstrasse, 42, Berlin.	 Genthinerstrasse, 42, Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	42	Genthiner Straße				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	325	bis Portrait.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Madame Marie KUNDT 	KUNDT 	Madame Marie	F		 Genthinerstrasse, 42, Berlin.	 Genthinerstrasse, 42, Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	42	Genthiner Straße				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	326	Portrait.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Rey. A.-C. LAMBERT 	LAMBERT 	Rey. A.-C.	M	Linked Ring	 L. R. 6, Ormonde Terrace, Londres.	6, Ormonde Terrace, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	6	 Ormonde Terrace				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	326	bis Le Vent.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Rey. A.-C. LAMBERT 	LAMBERT 	Rey. A.-C.	M	Linked Ring	 L. R. 6, Ormonde Terrace, Londres.	6, Ormonde Terrace, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	6	 Ormonde Terrace				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	327	Brouillard.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Rey. A.-C. LAMBERT 	LAMBERT 	Rey. A.-C.	M	Linked Ring	 L. R. 6, Ormonde Terrace, Londres.	6, Ormonde Terrace, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	6	 Ormonde Terrace				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	328	Bosham.	Hél.	Hél.	Héliogravure	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Rey. A.-C. LAMBERT 	LAMBERT 	Rey. A.-C.	M	Linked Ring	 L. R. 6, Ormonde Terrace, Londres.	6, Ormonde Terrace, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	6	 Ormonde Terrace				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	329	Pluie et Vent.	Hél.	Hél.	Héliogravure	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
A.-B. LANGFIELD 	LANGFIELD 	A.-B.			 82, Fellows Road, South Hampsted, Haverstock Hill, Londres.	 82, Fellows Road, South Hampsted, Haverstock Hill, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	82	Fellows Road	51.544023,-0.166902	51.544023	-0.166902	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	330	Jeune Grecque.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
A.-B. LANGFIELD 	LANGFIELD 	A.-B.			 82, Fellows Road, South Hampsted, Haverstock Hill, Londres.	 82, Fellows Road, South Hampsted, Haverstock Hill, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	82	Fellows Road	51.544023,-0.166902	51.544023	-0.166902	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	331	Œnone.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
A.-B. LANGFIELD 	LANGFIELD 	A.-B.			 82, Fellows Road, South Hampsted, Haverstock Hill, Londres.	 82, Fellows Road, South Hampsted, Haverstock Hill, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	82	Fellows Road	51.544023,-0.166902	51.544023	-0.166902	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	332	Le Jardin de Proserpine.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte de LAS CASES 	LAS CASES 	Comte de	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 61, rue d'Anjou, Paris.	 61, rue d'Anjou, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	61	rue d'Anjou	48.8726,2.32213	48.8726	2.32213	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	333	La Boucherie d'El-Kantara.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LE BÈGUE 	LE BÈGUE 	René	M		 51, rue Le Peletier, Paris.	 51, rue Le Peletier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	51	rue Le Peletier	48.8739,2.33901	48.8739	2.33901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	334	Solitude.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LE BÈGUE 	LE BÈGUE 	René	M		 51, rue Le Peletier, Paris.	 51, rue Le Peletier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	51	rue Le Peletier	48.8739,2.33901	48.8739	2.33901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	335	Nerée.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LE BÈGUE 	LE BÈGUE 	René	M		 51, rue Le Peletier, Paris.	 51, rue Le Peletier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	51	rue Le Peletier	48.8739,2.33901	48.8739	2.33901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	336	Dans la Prairie.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LE BÈGUE 	LE BÈGUE 	René	M		 51, rue Le Peletier, Paris.	 51, rue Le Peletier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	51	rue Le Peletier	48.8739,2.33901	48.8739	2.33901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	337	Après le Bain.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LE BÈGUE 	LE BÈGUE 	René	M		 51, rue Le Peletier, Paris.	 51, rue Le Peletier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	51	rue Le Peletier	48.8739,2.33901	48.8739	2.33901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	338	Étude de Nu, Plein air.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LE BÈGUE 	LE BÈGUE 	René	M		 51, rue Le Peletier, Paris.	 51, rue Le Peletier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	51	rue Le Peletier	48.8739,2.33901	48.8739	2.33901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	339	Bouquet de Grèves.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile LEBLANC 	LEBLANC 	Émile	M		 13, rue de Seine, Paris.	 13, rue de Seine, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	rue de Seine	48.85416667,2.33694444	48.85416667	2.33694444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	340	Une veille Nounou.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LEDARD 	LEDARD 	René	M	Photo-Club de Paris	 P. C. P. 37, rue Godot-de-Mauroy, Paris.	37, rue Godot-de-Mauroy, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	rue Godot-de-Mauroy	48.8717,2.32718	48.8717	2.32718	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	341	Une Rue à Biskra.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LEDARD 	LEDARD 	René	M	Photo-Club de Paris	 P. C. P. 37, rue Godot-de-Mauroy, Paris.	37, rue Godot-de-Mauroy, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	rue Godot-de-Mauroy	48.8717,2.32718	48.8717	2.32718	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	342	Une Rue à Sidi-Barkat.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LEDARD 	LEDARD 	René	M	Photo-Club de Paris	 P. C. P. 37, rue Godot-de-Mauroy, Paris.	37, rue Godot-de-Mauroy, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	rue Godot-de-Mauroy	48.8717,2.32718	48.8717	2.32718	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	343	La Cuisson du Méchoui.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LEDARD 	LEDARD 	René	M	Photo-Club de Paris	 P. C. P. 37, rue Godot-de-Mauroy, Paris.	37, rue Godot-de-Mauroy, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	rue Godot-de-Mauroy	48.8717,2.32718	48.8717	2.32718	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	344	Retour du Désert.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Eugène LEE FERGUSON 	LEE FERGUSON 	Eugène	M		 1338, W. Street, Washington.	 1338, W. Street, Washington.	United States of America	 	Washington, D.C.	38.895,-77.036666666667	38.895	-77.036666666667	1338	 W. Street				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	345	En Juin.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Eugène LEE FERGUSON 	LEE FERGUSON 	Eugène	M		 1338, W. Street, Washington.	 1338, W. Street, Washington.	United States of America	 	Washington, D.C.	38.895,-77.036666666667	38.895	-77.036666666667	1338	 W. Street				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	346	Étude d'enfant.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Eugène LEE FERGUSON 	LEE FERGUSON 	Eugène	M		 1338, W. Street, Washington.	 1338, W. Street, Washington.	United States of America	 	Washington, D.C.	38.895,-77.036666666667	38.895	-77.036666666667	1338	 W. Street				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	347	Lys de Pâques.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
André LEHIDEUX VERNIMMEN 	LEHIDEUX VERNIMMEN 	André	M	Photo-Club de Paris	 P. C. P. 155, boulevard Haussmann, Paris.	155, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	155	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	348	Matinée d'automne (Lac Léman).	A.	Agrandissement		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Hildegard LEHNERT 	LEHNERT 	Mlle Hildegard	F		 52, Steglitzerstrasse W., Berlin.	 52, Steglitzerstrasse W., Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	52	Steglitzer Damm				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	349	Étude de lys.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Hildegard LEHNERT 	LEHNERT 	Mlle Hildegard	F		 52, Steglitzerstrasse W., Berlin.	 52, Steglitzerstrasse W., Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	52	Steglitzer Damm				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	350	Étude de clématites.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Hildegard LEHNERT 	LEHNERT 	Mlle Hildegard	F		 52, Steglitzerstrasse W., Berlin.	 52, Steglitzerstrasse W., Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	52	Steglitzer Damm				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	351	Femmes plumant des oies.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Hildegard LEHNERT 	LEHNERT 	Mlle Hildegard	F		 52, Steglitzerstrasse W., Berlin.	 52, Steglitzerstrasse W., Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	52	Steglitzer Damm				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	352	Troupeau de brebis rentrant.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Hildegard LEHNERT 	LEHNERT 	Mlle Hildegard	F		 52, Steglitzerstrasse W., Berlin.	 52, Steglitzerstrasse W., Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	52	Steglitzer Damm				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	353	Établissement de bains.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Hildegard LEHNERT 	LEHNERT 	Mlle Hildegard	F		 52, Steglitzerstrasse W., Berlin.	 52, Steglitzerstrasse W., Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	52	Steglitzer Damm				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	354	Soleil couchant.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Hildegard LEHNERT 	LEHNERT 	Mlle Hildegard	F		 52, Steglitzerstrasse W., Berlin.	 52, Steglitzerstrasse W., Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	52	Steglitzer Damm				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	355	Grillage de roses.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ernest LEMAIRE 	LEMAIRE 	Ernest	M		 14, rue de la Préfecture, Tours.	 14, rue de la Préfecture, Tours.	France	 	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	14	 rue de la Préfecture				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	356	Le vieux Pont de Saint-Germain-sur-Vienne.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ernest LEMAIRE 	LEMAIRE 	Ernest	M		 14, rue de la Préfecture, Tours.	 14, rue de la Préfecture, Tours.	France	 	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	14	 rue de la Préfecture				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	357	Une Vue de L'Anglui, à Angles (Vienne).	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul LE ROUX 	LE ROUX 	Paul	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 48, boulevard Malesherbes, Paris.	 48, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	48	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	358	A la Grande-Chartreuse.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul LE ROUX 	LE ROUX 	Paul	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 48, boulevard Malesherbes, Paris.	 48, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	48	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	359	Environs d’Uriage.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul LE ROUX 	LE ROUX 	Paul	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 48, boulevard Malesherbes, Paris.	 48, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	48	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	360	Laffrey (Dauphiné).				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
